Date|Period|ptdfFR|ptdfDE|ptdfAT|ptdfBE|ram|Class|idDayType|TypicalDay
2019-01-22|14|0.00392|0.00046|-0.06312|-0.00035|325|winterSe|1|TRUE
2019-01-22|14|-0.00304|0.00114|-0.05936|0.00238|306|winterSe|1|TRUE
2019-01-22|14|-0.00575|-0.00158|-0.06714|0|331|winterSe|1|TRUE
2019-01-22|14|0.00338|0.01516|0.19114|-0.00254|902|winterSe|1|TRUE
2019-01-22|14|0.10814|0.13851|0.13851|0.08908|268|winterSe|1|TRUE
2019-01-22|14|0.14226|0.17268|0.16563|0.12923|354|winterSe|1|TRUE
2019-01-22|14|-0.00681|0.01484|0.18703|-0.01324|902|winterSe|1|TRUE
2019-01-22|14|-0.00225|-0.0049|-0.07449|0|353|winterSe|1|TRUE
2019-01-22|14|-0.03324|-0.03324|-0.08455|-0.02813|321|winterSe|1|TRUE
2019-01-22|14|-0.00706|0.02096|0.19372|-0.00706|902|winterSe|1|TRUE
2019-01-22|14|0.10687|0.13798|0.13798|0.08724|268|winterSe|1|TRUE
2019-01-22|14|0.12066|0.16226|0.15339|0.10351|354|winterSe|1|TRUE
2019-01-22|14|-0.03138|-0.03138|-0.08352|-0.02572|321|winterSe|1|TRUE
2019-01-22|14|0.02297|0.03157|-0.02909|0.02297|354|winterSe|1|TRUE
2019-01-22|14|-0.00146|0.00065|-0.06048|0.00265|306|winterSe|1|TRUE
2019-01-22|14|-0.00211|0.00079|-0.04129|-0.00281|213|winterSe|1|TRUE
2019-01-22|14|-0.00719|0.02306|0.19729|0|912|winterSe|1|TRUE
2019-01-22|14|0.11488|0.15709|0.14654|0.09746|354|winterSe|1|TRUE
2019-01-22|14|0.00315|0.01284|-0.05424|0.00315|354|winterSe|1|TRUE
2019-01-22|14|-0.00259|0.02088|0.19528|-0.00259|902|winterSe|1|TRUE
2019-01-22|14|0.00134|0.00051|-0.05345|0|268|winterSe|1|TRUE
2019-01-22|14|-0.01529|-0.01529|-0.07432|-0.01096|321|winterSe|1|TRUE
2019-01-22|14|-0.18287|-0.11666|-0.1344|-0.32843|812|winterSe|1|TRUE
2019-01-22|14|-0.02998|-0.03291|-0.08396|-0.02576|321|winterSe|1|TRUE
2019-01-22|14|-0.02751|-0.02931|-0.08202|-0.02385|321|winterSe|1|TRUE
2019-01-22|14|-0.00169|0|-0.06577|0.00496|331|winterSe|1|TRUE
2019-01-22|14|-0.00229|0.00614|0.18692|-0.00229|902|winterSe|1|TRUE
2019-01-22|14|-0.0053|0.00211|-0.07133|-0.0053|374|winterSe|1|TRUE
2019-01-22|14|-0.01414|-0.01414|-0.0735|-0.01305|321|winterSe|1|TRUE
2019-01-22|14|-0.00679|0.0083|0.18655|-0.00679|902|winterSe|1|TRUE
2019-01-22|14|0.26229|0.10371|0.1406|-0.08369|1932|winterSe|1|TRUE
2019-01-22|14|0.00446|0.00446|-0.04833|0.00255|268|winterSe|1|TRUE
2019-01-22|14|-0.03316|-0.03316|-0.0845|-0.02808|321|winterSe|1|TRUE
2019-01-22|14|0|0.00485|-0.03662|0|213|winterSe|1|TRUE
2019-01-22|14|0.00163|-0.00387|-0.07456|0.00082|362|winterSe|1|TRUE
2019-01-22|14|-0.24562|-0.12289|-0.15928|-0.33121|867|winterSe|1|TRUE
2019-01-22|14|-0.01775|0.01502|0.1893|-0.00251|912|winterSe|1|TRUE
2019-01-22|14|0.00071|-0.00427|-0.07524|0|362|winterSe|1|TRUE
2019-01-22|14|-0.18693|-0.13113|-0.14714|-0.33093|812|winterSe|1|TRUE
2019-01-22|14|0.02482|0.03452|-0.02502|0.02482|354|winterSe|1|TRUE
2019-01-22|14|-0.01803|-0.01803|-0.07575|-0.01616|321|winterSe|1|TRUE
2019-01-22|14|-0.03204|-0.03204|-0.08389|-0.02645|321|winterSe|1|TRUE
2019-01-22|14|0.14234|0.17274|0.16579|0.12897|354|winterSe|1|TRUE
2019-01-22|14|-0.32881|-0.1917|-0.22526|-0.32881|812|winterSe|1|TRUE
2019-01-22|14|0.00043|0|-0.0546|0.00043|268|winterSe|1|TRUE
2019-01-22|14|-0.01679|0.01747|0.19114|0|912|winterSe|1|TRUE
2019-01-22|14|-0.00062|0.00052|-0.04199|-0.00177|213|winterSe|1|TRUE
2019-01-22|14|0.00116|0.00116|-0.04171|0|213|winterSe|1|TRUE
2019-01-22|14|-0.00283|0|-0.04226|-0.00332|213|winterSe|1|TRUE
2019-01-22|14|0.00137|0.00066|-0.05329|0|268|winterSe|1|TRUE
2019-01-22|14|-0.0188|-0.01804|-0.02103|0.06236|315|winterSe|1|TRUE
2019-01-22|14|0.00399|0|-0.07112|-0.00031|362|winterSe|1|TRUE
2019-01-22|14|0|0|-0.04476|0.00082|220|winterSe|1|TRUE
2019-01-22|14|0.00082|-0.00407|-0.06632|0.00043|319|winterSe|1|TRUE
2019-01-22|14|0|0|-0.05477|0|268|winterSe|1|TRUE
2019-01-22|14|-0.00336|-0.00336|-0.06952|0|331|winterSe|1|TRUE
2019-01-22|14|-0.139|-0.16321|-0.1531|-0.11803|472|winterSe|1|TRUE
2019-01-22|14|0.12778|0.15912|0.15042|0.1015|354|winterSe|1|TRUE
2019-01-22|14|0.10646|0.13849|0.13849|0.08795|268|winterSe|1|TRUE
2019-01-22|14|-0.00216|0.00053|-0.07139|-0.00708|370|winterSe|1|TRUE
2019-01-22|14|-0.00406|0|-0.06091|0.00129|306|winterSe|1|TRUE
2019-01-22|14|0.00153|0.00153|-0.05271|0.00153|268|winterSe|1|TRUE
2019-01-22|14|-0.00194|0.00047|-0.06425|0.00547|328|winterSe|1|TRUE
2019-01-22|14|-0.00658|-0.00794|-0.06976|-0.00658|321|winterSe|1|TRUE
2019-01-22|14|0.0038|0.00051|-0.06868|0|351|winterSe|1|TRUE
2019-01-22|14|-0.00536|0|-0.06081|0|306|winterSe|1|TRUE
2019-01-22|14|-0.0339|0.02123|0.18732|-0.01383|912|winterSe|1|TRUE
2019-01-22|14|-0.32489|-0.25062|-0.26448|-0.38011|867|winterSe|1|TRUE
2019-01-22|14|-0.00693|0.01509|0.19021|0.00812|909|winterSe|1|TRUE
2019-01-22|14|-0.00203|0|-0.06136|0.00203|306|winterSe|1|TRUE
2019-01-22|14|-0.32278|-0.20217|-0.23711|-0.32278|812|winterSe|1|TRUE
2019-01-22|14|0.00146|0.00362|-0.03815|0|213|winterSe|1|TRUE
2019-01-22|14|-0.00684|0.00638|0.18781|0|912|winterSe|1|TRUE
2019-01-22|14|0|0|-0.06509|0.00316|323|winterSe|1|TRUE
2019-01-22|14|-0.00219|0|-0.07245|-0.00647|370|winterSe|1|TRUE
2019-01-22|14|0|0|0|-1|5500|winterSe|1|TRUE
2019-01-22|14|0.00031|-0.00464|-0.07381|0.00031|353|winterSe|1|TRUE
2019-01-22|14|-0.00476|0.00588|0.18589|-0.00476|902|winterSe|1|TRUE
2019-01-22|14|-0.00156|0|-0.06582|0.00491|331|winterSe|1|TRUE
2019-01-22|14|-0.0078|-0.0078|-0.06985|-0.0078|321|winterSe|1|TRUE
2019-01-22|14|0.00126|0.00507|-0.03612|0|213|winterSe|1|TRUE
2019-01-22|14|0.02994|0.04327|-0.01295|0.02994|354|winterSe|1|TRUE
2019-01-22|14|-0.01516|0.01509|0.19027|0|912|winterSe|1|TRUE
2019-01-22|14|0|0.01436|0.19246|0|902|winterSe|1|TRUE
2019-01-22|14|-0.0092|0.00411|-0.0674|-0.00313|374|winterSe|1|TRUE
2019-01-22|14|0.00053|0.00053|-0.0724|-0.00428|370|winterSe|1|TRUE
2019-01-22|14|0.07754|0.0024|0.02335|0.25774|1058|winterSe|1|TRUE
2019-01-22|14|0.10797|0.13821|0.13821|0.0884|268|winterSe|1|TRUE
2019-01-22|14|-0.00832|0|-0.07367|-0.00041|374|winterSe|1|TRUE
2019-01-22|14|0.09951|0.12773|0.13195|0.08183|268|winterSe|1|TRUE
2019-01-22|14|-0.00107|-0.00107|-0.06722|0.00377|331|winterSe|1|TRUE
2019-01-22|14|-0.26153|-0.16684|-0.18182|-0.34951|812|winterSe|1|TRUE
2019-01-22|14|-0.28433|-0.15488|-0.18739|-0.23446|703|winterSe|1|TRUE
2019-01-22|14|0|-0.00462|-0.07584|0|362|winterSe|1|TRUE
2019-01-22|14|-0.00413|0.00304|0.18661|-0.00222|912|winterSe|1|TRUE
2019-01-22|14|-0.03189|-0.03465|-0.08498|-0.02726|321|winterSe|1|TRUE
2019-01-22|14|-0.00186|0|-0.0725|-0.00628|370|winterSe|1|TRUE
2019-01-22|14|-0.32271|-0.17562|-0.21257|-0.32271|812|winterSe|1|TRUE
2019-01-22|14|0.10652|0.13818|0.13818|0.0874|268|winterSe|1|TRUE
2019-01-22|14|-0.0079|0|-0.07382|0|374|winterSe|1|TRUE
2019-01-22|14|0|0|-0.04305|-0.00095|213|winterSe|1|TRUE
2019-01-22|14|-0.27924|-0.15188|-0.18386|-0.27864|703|winterSe|1|TRUE
2019-01-22|14|0.10779|0.13879|0.13879|0.08937|268|winterSe|1|TRUE
2019-01-22|14|0|0|-0.07321|-0.00434|370|winterSe|1|TRUE
2019-01-22|14|0.10671|0.13865|0.13865|0.08839|268|winterSe|1|TRUE
2019-01-22|14|0.10956|0.14925|0.13949|0.07572|354|winterSe|1|TRUE
2019-01-22|14|-0.32908|-0.18976|-0.22337|-0.32908|812|winterSe|1|TRUE
2019-01-22|14|-0.00206|-0.00206|-0.06808|0.00269|331|winterSe|1|TRUE
2019-01-22|14|-0.00327|0|-0.04235|-0.00327|213|winterSe|1|TRUE
2019-01-22|14|-0.32281|-0.17577|-0.21267|-0.32281|812|winterSe|1|TRUE
2019-01-22|14|0.00361|0|-0.06928|0|351|winterSe|1|TRUE
2019-01-22|14|-0.3716|-0.33997|-0.34791|-0.39229|867|winterSe|1|TRUE
2019-01-22|14|-0.00078|-0.00492|-0.07425|0|353|winterSe|1|TRUE
2019-01-22|14|-0.00877|0|-0.06274|-0.00364|322|winterSe|1|TRUE
2019-01-22|14|0.12773|0.02762|0.05591|0.24264|1038|winterSe|1|TRUE
2019-01-22|14|-0.00477|0.00574|0.18808|0|912|winterSe|1|TRUE
2019-01-22|14|0.1077|0.13812|0.13812|0.08806|268|winterSe|1|TRUE
2019-01-22|14|-0.32263|-0.20225|-0.23724|-0.32263|812|winterSe|1|TRUE
2019-01-22|14|0.00074|-0.00425|-0.07346|0.00074|353|winterSe|1|TRUE
2019-01-22|14|-0.00085|-0.00085|-0.06706|0.00385|331|winterSe|1|TRUE
2019-01-22|14|0.02633|0.04342|-0.01246|0.02633|354|winterSe|1|TRUE
2019-01-22|14|-0.20889|-0.08525|-0.11443|-0.01561|687|winterSe|1|TRUE
2019-01-22|14|0.02056|0.03784|-0.01996|0.02056|354|winterSe|1|TRUE
2019-01-22|14|-0.00891|0.00054|-0.07273|-0.00041|374|winterSe|1|TRUE
2019-01-22|14|0.00281|-0.00178|-0.07281|0|362|winterSe|1|TRUE
2019-01-22|14|0|0.01584|0.19331|0|902|winterSe|1|TRUE
2019-01-22|14|-0.20925|-0.14679|-0.1647|-0.37044|909|winterSe|1|TRUE
2019-01-22|14|0.00253|0.00253|-0.07122|-4e-04|370|winterSe|1|TRUE
2019-01-22|14|0.10749|0.13878|0.13878|0.08915|268|winterSe|1|TRUE
2019-01-22|14|0.07332|0.12975|0.11496|0.03758|354|winterSe|1|TRUE
2019-01-22|14|-0.08905|-0.10703|-0.09763|-0.07573|307|winterSe|1|TRUE
2019-01-22|14|-0.00108|0|-0.04263|-0.00208|213|winterSe|1|TRUE
2019-01-22|14|-0.03595|-0.03732|-0.08672|-0.03024|321|winterSe|1|TRUE
2019-01-22|14|0.00067|0|-0.05438|0.00011|268|winterSe|1|TRUE
2019-01-22|14|-0.00678|0.00357|0.18609|-0.00247|912|winterSe|1|TRUE
2019-01-22|14|-0.0041|0.00526|-0.0537|0|306|winterSe|1|TRUE
2019-01-22|14|0.00093|-0.00462|-0.07526|0.00049|362|winterSe|1|TRUE
2019-01-22|14|0.00344|-0.00091|-0.07203|0|362|winterSe|1|TRUE
2019-01-22|14|-0.01314|0.01646|0.18896|-0.01314|902|winterSe|1|TRUE
2019-01-22|14|-0.00849|0.00054|-0.07287|0|374|winterSe|1|TRUE
2019-01-22|14|0.00149|0.00323|-0.0387|0|213|winterSe|1|TRUE
2019-01-22|14|-0.02935|-0.03091|-0.08298|-0.0253|321|winterSe|1|TRUE
2019-01-22|14|0.00123|-0.00337|-0.07288|0.00123|353|winterSe|1|TRUE
2019-01-22|14|0.00056|0.0153|0.19292|0|902|winterSe|1|TRUE
2019-01-22|14|0.13995|0.17308|0.16536|0.13146|354|winterSe|1|TRUE
2019-01-22|14|-0.00525|0.0024|-0.05743|0|306|winterSe|1|TRUE
2019-01-22|14|0.00401|0|-0.07114|-0.00025|362|winterSe|1|TRUE
2019-01-22|14|0.00171|0|-0.07085|0.00171|351|winterSe|1|TRUE
2019-01-22|14|-0.04647|-0.02563|-0.03403|0.05087|288|winterSe|1|TRUE
2019-01-22|14|0.17361|-0.05899|0.01062|0.10432|1101|winterSe|1|TRUE
2019-01-22|14|0.14228|0.17266|0.16565|0.12904|354|winterSe|1|TRUE
2019-01-22|14|-0.21957|-0.11949|-0.14639|-0.32065|812|winterSe|1|TRUE
2019-01-22|15|-0.35797|-0.19921|-0.23947|-0.35797|899|winterSe|1|TRUE
2019-01-22|15|-0.00516|0.00251|-0.06085|0|323|winterSe|1|TRUE
2019-01-22|15|-0.00236|0.0062|0.18699|-0.00236|902|winterSe|1|TRUE
2019-01-22|15|-0.00218|0|-0.06493|0.00177|323|winterSe|1|TRUE
2019-01-22|15|0|0|-0.07582|0|371|winterSe|1|TRUE
2019-01-22|15|-0.00753|0|-0.06413|-0.00403|327|winterSe|1|TRUE
2019-01-22|15|0.15426|0.19341|0.19341|0.12919|371|winterSe|1|TRUE
2019-01-22|15|-0.00091|-0.00091|-0.07162|0.00388|353|winterSe|1|TRUE
2019-01-22|15|-0.00769|0.00048|-0.06481|-0.00037|333|winterSe|1|TRUE
2019-01-22|15|-0.20712|-0.08335|-0.11252|-0.01371|760|winterSe|1|TRUE
2019-01-22|15|-0.00837|0|-0.0639|-0.0035|327|winterSe|1|TRUE
2019-01-22|15|0.03267|0.04623|-0.01249|0.03267|371|winterSe|1|TRUE
2019-01-22|15|-0.00419|0.00507|-0.0575|0|323|winterSe|1|TRUE
2019-01-22|15|-0.37317|-0.34796|-0.36053|-0.37635|852|winterSe|1|TRUE
2019-01-22|15|0.00051|-0.00355|-0.06628|0|319|winterSe|1|TRUE
2019-01-22|15|-0.00638|0|-0.06445|-0.00466|327|winterSe|1|TRUE
2019-01-22|15|0.02321|0.04064|-0.01973|0.02321|371|winterSe|1|TRUE
2019-01-22|15|-0.00267|0.02182|0.19585|-0.00267|902|winterSe|1|TRUE
2019-01-22|15|-0.00677|0|-0.06579|0|333|winterSe|1|TRUE
2019-01-22|15|0.14308|0.182|0.17755|0.12005|371|winterSe|1|TRUE
2019-01-22|15|0.02915|0.04641|-0.01197|0.02915|371|winterSe|1|TRUE
2019-01-22|15|-0.00217|0|-0.07133|0.0051|359|winterSe|1|TRUE
2019-01-22|15|-0.32518|-0.24908|-0.25923|-0.38166|852|winterSe|1|TRUE
2019-01-22|15|-0.20206|-0.12759|-0.14752|-0.36308|899|winterSe|1|TRUE
2019-01-22|15|-0.00776|0.00336|-0.06057|-0.00266|333|winterSe|1|TRUE
2019-01-22|15|0.13051|0.17272|0.16386|0.11393|371|winterSe|1|TRUE
2019-01-22|15|-0.00526|0|-0.06439|0|323|winterSe|1|TRUE
2019-01-22|15|-0.00171|0|-0.07148|0.00506|359|winterSe|1|TRUE
2019-01-22|15|0.00328|0|-0.06284|-0.00023|319|winterSe|1|TRUE
2019-01-22|15|0.00684|0.00887|-0.06371|0.00684|371|winterSe|1|TRUE
2019-01-22|15|-0.03728|-0.03841|-0.08755|-0.03179|322|winterSe|1|TRUE
2019-01-22|15|-0.00469|0.00389|-0.05903|0|323|winterSe|1|TRUE
2019-01-22|15|-0.0073|0.02659|0.19919|-0.00272|912|winterSe|1|TRUE
2019-01-22|15|0.1529|0.19405|0.19405|0.1295|371|winterSe|1|TRUE
2019-01-22|15|-0.00092|-0.00092|-0.07283|0.00395|359|winterSe|1|TRUE
2019-01-22|15|0.00052|0.00052|-0.07133|-0.00391|364|winterSe|1|TRUE
2019-01-22|15|-0.00716|0|-0.06565|-0.00038|333|winterSe|1|TRUE
2019-01-22|15|-0.00345|-0.00345|-0.07408|0|353|winterSe|1|TRUE
2019-01-22|15|0.00407|0.00052|-0.07088|-0.00041|364|winterSe|1|TRUE
2019-01-22|15|-0.001|0.00081|-0.06399|0.0024|323|winterSe|1|TRUE
2019-01-22|15|-0.00853|0|-0.06507|-0.00356|333|winterSe|1|TRUE
2019-01-22|15|0|-0.0042|-0.07382|0|353|winterSe|1|TRUE
2019-01-22|15|0.15617|0.18534|0.17876|0.14439|371|winterSe|1|TRUE
2019-01-22|15|-0.28755|-0.18157|-0.19861|-0.38584|899|winterSe|1|TRUE
2019-01-22|15|-0.03057|-0.03194|-0.08377|-0.02668|322|winterSe|1|TRUE
2019-01-22|15|-0.046|-0.02516|-0.03356|0.05134|291|winterSe|1|TRUE
2019-01-22|15|-0.00488|0.00592|0.18819|0|912|winterSe|1|TRUE
2019-01-22|15|-0.00679|0.00241|0.18545|-0.00253|912|winterSe|1|TRUE
2019-01-22|15|0|0|-0.06592|0.00038|323|winterSe|1|TRUE
2019-01-22|15|-0.03481|-0.03481|-0.08562|-0.0298|322|winterSe|1|TRUE
2019-01-22|15|-0.00102|0|-0.06537|0.00139|323|winterSe|1|TRUE
2019-01-22|15|0.02379|0.03227|-0.0317|0.02379|371|winterSe|1|TRUE
2019-01-22|15|-0.00432|0|-0.06447|0.00094|323|winterSe|1|TRUE
2019-01-22|15|0.00313|0.00313|-0.07126|0.00159|371|winterSe|1|TRUE
2019-01-22|15|-0.0188|0.0149|0.18895|-0.00258|912|winterSe|1|TRUE
2019-01-22|15|0.01327|0.02682|-0.03865|0.01327|371|winterSe|1|TRUE
2019-01-22|15|-0.20467|-0.05367|-0.09763|-0.30839|852|winterSe|1|TRUE
2019-01-22|15|-0.00185|0|-0.07143|0.00509|359|winterSe|1|TRUE
2019-01-22|15|-0.03064|-0.03064|-0.08327|-0.02523|322|winterSe|1|TRUE
2019-01-22|15|0.00324|0|-0.06284|-0.00028|319|winterSe|1|TRUE
2019-01-22|15|0|0.01662|0.19382|0|902|winterSe|1|TRUE
2019-01-22|15|-0.00534|0.00117|-0.0627|0|323|winterSe|1|TRUE
2019-01-22|15|0.15378|0.19261|0.19261|0.12736|371|winterSe|1|TRUE
2019-01-22|15|-0.03393|-0.03393|-0.08511|-0.02914|322|winterSe|1|TRUE
2019-01-22|15|0.00442|0.01443|-0.05561|0.00442|371|winterSe|1|TRUE
2019-01-22|15|-0.03728|-0.03841|-0.08755|-0.03178|322|winterSe|1|TRUE
2019-01-22|15|0.02706|0.04454|-0.01446|0.02706|371|winterSe|1|TRUE
2019-01-22|15|0.00032|-0.00434|-0.07375|0.00032|353|winterSe|1|TRUE
2019-01-22|15|-0.00187|0|-0.07247|-0.00597|369|winterSe|1|TRUE
2019-01-22|15|0.10069|0.00601|0.0305|0.25828|1025|winterSe|1|TRUE
2019-01-22|15|0.15335|0.19252|0.19252|0.12691|371|winterSe|1|TRUE
2019-01-22|15|-0.00519|-0.00571|-0.06819|-0.00519|319|winterSe|1|TRUE
2019-01-22|15|0.02684|0.03664|-0.0257|0.02684|371|winterSe|1|TRUE
2019-01-22|15|-0.01389|0.01645|0.18875|-0.01389|902|winterSe|1|TRUE
2019-01-22|15|-0.09593|-0.11392|-0.10453|-0.08263|306|winterSe|1|TRUE
2019-01-22|15|0|0|0|-1|5500|winterSe|1|TRUE
2019-01-22|15|-0.01615|0.01498|0.18995|0|912|winterSe|1|TRUE
2019-01-22|15|-0.01838|-0.01764|-0.02063|0.06276|307|winterSe|1|TRUE
2019-01-22|15|0.00233|0.00233|-0.07026|-4e-04|364|winterSe|1|TRUE
2019-01-22|15|-0.00469|0|-0.06496|-0.00469|327|winterSe|1|TRUE
2019-01-22|15|-0.00731|0.00048|-0.06495|0|333|winterSe|1|TRUE
2019-01-22|15|0|0.01317|0.19184|0|902|winterSe|1|TRUE
2019-01-22|15|0.1275|0.1652|0.15667|0.09632|371|winterSe|1|TRUE
2019-01-22|15|-0.03337|-0.03591|-0.08591|-0.02891|322|winterSe|1|TRUE
2019-01-22|15|0.15142|0.19218|0.19218|0.12501|371|winterSe|1|TRUE
2019-01-22|15|0.00211|0.00211|-0.07266|0.00068|371|winterSe|1|TRUE
2019-01-22|15|-0.00686|0.00527|0.18721|0|912|winterSe|1|TRUE
2019-01-22|15|0.00063|0.00063|-0.07498|0.00063|371|winterSe|1|TRUE
2019-01-22|15|0|0|-0.07318|-0.00401|369|winterSe|1|TRUE
2019-01-22|15|-0.00083|0.00677|-0.0561|0|323|winterSe|1|TRUE
2019-01-22|15|-0.00712|0.02189|0.1943|-0.00712|902|winterSe|1|TRUE
2019-01-22|15|0|0.0078|-0.06471|0|371|winterSe|1|TRUE
2019-01-22|15|0.00436|0.01506|0.19096|-0.00261|902|winterSe|1|TRUE
2019-01-22|15|0.0022|-0.00155|-0.06433|0|319|winterSe|1|TRUE
2019-01-22|15|0.15052|0.19338|0.19338|0.12668|371|winterSe|1|TRUE
2019-01-22|15|-0.00325|0.00118|-0.06286|0.00207|323|winterSe|1|TRUE
2019-01-22|15|-0.00725|0.02391|0.19781|0|912|winterSe|1|TRUE
2019-01-22|15|0.12786|0.02767|0.05594|0.24268|957|winterSe|1|TRUE
2019-01-22|15|0.17511|-0.05769|0.0119|0.10562|1016|winterSe|1|TRUE
2019-01-22|15|-0.32347|-0.26211|-0.27206|-0.37964|852|winterSe|1|TRUE
2019-01-22|15|-0.00024|0|-0.06575|8e-04|323|winterSe|1|TRUE
2019-01-22|15|0.06113|0.12631|0.10885|0.01919|371|winterSe|1|TRUE
2019-01-22|15|0.1384|0.16915|0.16047|0.11158|371|winterSe|1|TRUE
2019-01-22|15|0.07818|0.00298|0.02392|0.25832|985|winterSe|1|TRUE
2019-01-22|15|0.15106|0.19375|0.19375|0.12772|371|winterSe|1|TRUE
2019-01-22|15|-0.00199|0.00048|-0.06535|0.00529|333|winterSe|1|TRUE
2019-01-22|15|0.00064|-0.00405|-0.07349|0.00064|353|winterSe|1|TRUE
2019-01-22|15|-0.00681|0.00709|0.1859|-0.00681|902|winterSe|1|TRUE
2019-01-22|15|-0.03288|0.02062|0.18735|-0.01362|912|winterSe|1|TRUE
2019-01-22|15|-0.03301|-0.03301|-0.08462|-0.02758|322|winterSe|1|TRUE
2019-01-22|15|-0.26738|-0.14936|-0.17932|-0.25028|667|winterSe|1|TRUE
2019-01-22|15|-0.00158|0|-0.06516|0.00157|323|winterSe|1|TRUE
2019-01-22|15|0.1365|0.17363|0.16472|0.11977|371|winterSe|1|TRUE
2019-01-22|15|-0.00561|-0.00561|-0.06778|-0.00561|317|winterSe|1|TRUE
2019-01-22|15|0.26017|0.10142|0.1383|-0.08598|1832|winterSe|1|TRUE
2019-01-22|15|0.00283|-8e-04|-0.06359|0|319|winterSe|1|TRUE
2019-01-22|15|-0.00222|-0.00222|-0.07273|0.00255|353|winterSe|1|TRUE
2019-01-22|15|-0.00696|0.01498|0.18995|0.00907|909|winterSe|1|TRUE
2019-01-22|15|-0.00156|7e-04|-0.06397|0.00245|323|winterSe|1|TRUE
2019-01-22|15|0.15334|0.19412|0.19412|0.12991|371|winterSe|1|TRUE
2019-01-22|15|0.00302|0|-0.06312|0|319|winterSe|1|TRUE
2019-01-22|15|-0.0336|-0.0336|-0.08495|-0.02822|322|winterSe|1|TRUE
2019-01-22|15|0.00148|0.01521|0.19279|0|902|winterSe|1|TRUE
2019-01-22|15|-0.00478|0|-0.06615|-0.00478|333|winterSe|1|TRUE
2019-01-22|15|0.00158|0|-0.07131|0.00158|353|winterSe|1|TRUE
2019-01-22|15|0.00069|-0.00384|-0.06636|0.00041|319|winterSe|1|TRUE
2019-01-22|15|0|0|-0.07122|0.00318|353|winterSe|1|TRUE
2019-01-22|15|0.12416|0.16695|0.15624|0.10711|371|winterSe|1|TRUE
2019-01-22|15|-0.00221|0|-0.07242|-0.00616|369|winterSe|1|TRUE
2019-01-22|15|-0.20267|-0.14154|-0.15912|-0.36587|899|winterSe|1|TRUE
2019-01-22|15|0.00198|0.00554|-0.06764|0|371|winterSe|1|TRUE
2019-01-22|15|0.00141|-0.00335|-0.06577|0.00073|319|winterSe|1|TRUE
2019-01-22|15|-0.00211|0.00051|-0.06914|-0.00657|358|winterSe|1|TRUE
2019-01-22|15|0.15054|0.19264|0.19264|0.12529|371|winterSe|1|TRUE
2019-01-22|15|0.00121|-0.00332|-0.07294|0.00121|353|winterSe|1|TRUE
2019-01-22|15|-0.00772|0|-0.06543|-0.0013|333|winterSe|1|TRUE
2019-01-22|15|-0.34692|-0.18948|-0.22916|-0.35731|899|winterSe|1|TRUE
2019-01-22|15|0.00131|0.00131|-0.07376|0|371|winterSe|1|TRUE
2019-01-22|15|-0.35685|-0.21694|-0.25628|-0.35685|899|winterSe|1|TRUE
2019-01-22|15|-8e-04|-0.00463|-0.07415|0|353|winterSe|1|TRUE
2019-01-22|15|-0.00485|0.00598|0.18597|-0.00485|902|winterSe|1|TRUE
2019-01-22|15|0.11838|0.15847|0.14862|0.08357|371|winterSe|1|TRUE
2019-01-22|15|-0.00227|-0.00461|-0.07439|0|353|winterSe|1|TRUE
2019-01-22|15|-0.00114|-0.00114|-0.0718|0.00372|353|winterSe|1|TRUE
2019-01-22|15|0.00155|0.00793|-0.06429|0|371|winterSe|1|TRUE
2019-01-22|15|-0.00453|0.00174|-0.06376|-0.00453|333|winterSe|1|TRUE
2019-01-22|15|-0.00683|0.01471|0.18647|-0.01434|902|winterSe|1|TRUE
2019-01-22|15|-0.00267|0.00587|-0.05682|0|323|winterSe|1|TRUE
2019-01-22|15|0.15619|0.18534|0.17866|0.14485|371|winterSe|1|TRUE
2019-01-22|15|-0.01722|0.01736|0.19099|0|912|winterSe|1|TRUE
2019-01-22|15|-0.36098|-0.20578|-0.24448|-0.36098|899|winterSe|1|TRUE
2019-01-22|15|-0.00431|0.00349|0.18685|-0.0023|912|winterSe|1|TRUE
2019-01-22|15|0.15335|0.18573|0.17825|0.14731|371|winterSe|1|TRUE
2019-01-22|15|-0.01975|-0.01975|-0.07692|-0.01765|322|winterSe|1|TRUE
2019-01-22|15|-0.3742|-0.34851|-0.35425|-0.39008|852|winterSe|1|TRUE
2019-01-22|16|-0.1843|-0.12066|-0.13599|-0.31249|761|winterSe|1|TRUE
2019-01-22|16|0.00282|0.00282|-0.04814|0.00144|256|winterSe|1|TRUE
2019-01-22|16|0.00418|0.00053|-0.07079|-4e-04|364|winterSe|1|TRUE
2019-01-22|16|-0.00678|0.00827|0.18895|0|912|winterSe|1|TRUE
2019-01-22|16|-0.00387|0.005|-0.05167|0|294|winterSe|1|TRUE
2019-01-22|16|0.1009|0.13174|0.13174|0.08255|256|winterSe|1|TRUE
2019-01-22|16|-0.02661|-0.02328|-0.08552|-0.02032|359|winterSe|1|TRUE
2019-01-22|16|-0.28322|-0.1548|-0.18694|-0.28118|711|winterSe|1|TRUE
2019-01-22|16|-0.28412|-0.1818|-0.21021|-0.38076|944|winterSe|1|TRUE
2019-01-22|16|-0.01629|-0.01629|-0.08265|-0.01185|359|winterSe|1|TRUE
2019-01-22|16|-0.00861|0.0039|-0.06522|-0.00289|361|winterSe|1|TRUE
2019-01-22|16|0.13427|0.16502|0.15799|0.12056|342|winterSe|1|TRUE
