Date|Period|ptdfFR|ptdfDE|ptdfAT|ptdfBE|ptdfNL|ram|Class|idDayType|TypicalDay
2019-01-22|21|-0.32435|-0.19248|-0.2198|-0.32435|0|774|winterSe|1|TRUE
2019-01-22|21|-0.27895|-0.14038|-0.1799|-0.27895|0|735|winterSe|1|TRUE
2019-01-22|21|-0.24243|-0.16947|-0.18803|-0.30538|0|735|winterSe|1|TRUE
2019-01-22|21|-0.2877|-0.13582|-0.17254|-0.2877|0|735|winterSe|1|TRUE
2019-01-22|21|-0.26239|-0.10104|-0.13808|-0.1513|0|651|winterSe|1|TRUE
2019-01-22|21|0.00851|-0.01616|-0.2012|0.00318|0|974|winterSe|1|TRUE
2019-01-22|21|-0.27506|-0.1094|-0.14723|-0.05002|0|651|winterSe|1|TRUE
2019-01-22|21|-0.25886|-0.10347|-0.14211|-0.1378|0|651|winterSe|1|TRUE
2019-01-22|21|-0.31568|-0.19875|-0.22871|-0.31568|0|774|winterSe|1|TRUE
2019-01-22|21|-0.29236|-0.15551|-0.19705|-0.29236|0|774|winterSe|1|TRUE
2019-01-22|21|-0.13311|-0.02422|-0.02341|-0.21129|-0.14389|882|winterSe|1|TRUE
2019-01-22|21|-0.04127|-0.00343|-0.01222|-0.06486|-0.19184|501|winterSe|1|TRUE
2019-01-22|21|-0.19993|-0.1261|-0.15962|-0.2698|0|735|winterSe|1|TRUE
2019-01-22|21|0.00879|-0.01618|-0.20112|0.00353|0|974|winterSe|1|TRUE
2019-01-22|21|-0.01014|0.01466|0.17657|-0.00284|0|839|winterSe|1|TRUE
2019-01-22|21|-0.01109|0.01463|0.17622|-0.00374|0|839|winterSe|1|TRUE
2019-01-22|21|0|0|0|-1|0|5500|winterSe|1|TRUE
2019-01-22|21|-0.16055|-0.10126|-0.11649|-0.31377|0|774|winterSe|1|TRUE
2019-01-22|21|-0.26975|-0.10782|-0.1425|-0.1436|0|651|winterSe|1|TRUE
2019-01-22|21|0.00823|-0.01611|-0.2014|0.00334|0|974|winterSe|1|TRUE
2019-01-22|21|-0.26472|-0.11476|-0.14942|-0.04608|0|621|winterSe|1|TRUE
2019-01-22|21|-0.3037|-0.14399|-0.18232|-0.3037|0|774|winterSe|1|TRUE
2019-01-22|21|-0.26214|-0.15968|-0.18974|-0.20268|0|651|winterSe|1|TRUE
2019-01-22|21|-0.0589|-0.06299|0.10802|-0.05931|-0.05784|1000|winterSe|1|TRUE
2019-01-22|21|-0.00928|0.01468|0.1768|-0.00376|0|839|winterSe|1|TRUE
2019-01-22|21|-0.28413|-0.17549|-0.21053|-0.28413|0|735|winterSe|1|TRUE
2019-01-22|21|-0.28656|-0.18681|-0.21521|-0.2963|0|735|winterSe|1|TRUE
2019-01-22|21|-0.01742|0.00368|-0.00453|0.07933|0.02829|262|winterSe|1|TRUE
2019-01-22|21|-0.25939|-0.1006|-0.13928|-0.13808|0|651|winterSe|1|TRUE
2019-01-22|21|0.14101|-0.01788|0.01789|-0.20226|-0.11709|2245|winterSe|1|TRUE
2019-01-22|21|-0.23998|-0.15136|-0.16157|-0.32384|0|735|winterSe|1|TRUE
2019-01-22|22|-0.10931|0.01432|-0.01411|-0.01318|0.09673|632|winterSe|1|TRUE
2019-01-22|22|-0.24005|-0.12898|-0.15793|-0.35222|0|889|winterSe|1|TRUE
2019-01-22|22|-0.21628|-0.14733|-0.16601|-0.36288|0|889|winterSe|1|TRUE
2019-01-22|22|-0.01747|0.0038|-0.00453|0.07932|0.02856|310|winterSe|1|TRUE
2019-01-22|22|0.06665|-0.01045|0.0106|0.24804|-0.01255|1115|winterSe|1|TRUE
2019-01-22|22|-0.35861|-0.20609|-0.2436|-0.35861|0|889|winterSe|1|TRUE
2019-01-22|22|-0.25091|-0.15853|-0.1944|-0.33737|0|889|winterSe|1|TRUE
2019-01-22|22|-0.00999|0.01549|0.17649|-0.00555|0|837|winterSe|1|TRUE
2019-01-22|22|-0.28311|-0.17887|-0.19608|-0.38067|0|889|winterSe|1|TRUE
2019-01-22|22|0.14165|-0.01833|0.01789|-0.20224|-0.11831|2056|winterSe|1|TRUE
2019-01-22|22|-0.01006|0.01728|0.1776|-0.00372|0|837|winterSe|1|TRUE
2019-01-22|22|-0.00827|0.01555|0.17715|-0.00371|0|837|winterSe|1|TRUE
2019-01-22|22|-0.20699|-0.13078|-0.15048|-0.36057|0|889|winterSe|1|TRUE
2019-01-22|22|-0.04139|-0.00325|-0.01222|-0.06486|-0.18575|594|winterSe|1|TRUE
2019-01-22|22|0.18712|-0.04543|0.02307|0.11658|0.01234|1155|winterSe|1|TRUE
2019-01-22|22|-0.10838|0.01418|-0.01395|0.10322|0.09478|699|winterSe|1|TRUE
2019-01-22|22|-0.01325|0.01582|0.1757|-0.00505|0|837|winterSe|1|TRUE
2019-01-22|22|-0.28522|-0.19329|-0.21691|-0.3665|0|889|winterSe|1|TRUE
2019-01-22|22|0.05134|0.02589|-0.15837|0.04632|0.04296|985|winterSe|1|TRUE
2019-01-22|22|0|0|0|-1|0|5500|winterSe|1|TRUE
2019-01-22|22|0.00806|0.00031|0.00226|0.01303|0.187|554|winterSe|1|TRUE
2019-01-22|22|-0.35725|-0.2073|-0.24521|-0.35725|0|889|winterSe|1|TRUE
2019-01-22|22|-0.00203|-0.01082|-0.00337|0.00476|0.07224|306|winterSe|1|TRUE
2019-01-22|22|-0.0435|-0.02844|-0.01554|0.01265|0.05587|409|winterSe|1|TRUE
2019-01-22|22|-0.29569|-0.19675|-0.22209|-0.36565|0|889|winterSe|1|TRUE
2019-01-22|22|-0.2901|-0.195|-0.21967|-0.3656|0|889|winterSe|1|TRUE
2019-01-22|22|0.08852|-0.01394|0.01436|0.20455|-0.0404|1094|winterSe|1|TRUE
2019-01-22|22|-0.31435|-0.20287|-0.23365|-0.35945|0|889|winterSe|1|TRUE
2019-01-22|22|-0.35376|-0.18894|-0.22899|-0.35472|0|889|winterSe|1|TRUE
2019-01-22|22|-0.04264|0.01768|-0.0139|-0.04867|-0.00145|436|winterSe|1|TRUE
2019-01-22|22|-0.35518|-0.1919|-0.2317|-0.35518|0|889|winterSe|1|TRUE
2019-01-22|22|-0.35649|-0.2044|-0.2428|-0.35649|0|889|winterSe|1|TRUE
2019-01-22|22|-0.35867|-0.20565|-0.24318|-0.35867|0|889|winterSe|1|TRUE
2019-01-22|22|-0.03375|-0.0382|0.01934|-0.03593|-0.03677|335|winterSe|1|TRUE
2019-01-22|22|-0.01001|0.01551|0.17669|-0.00188|0|837|winterSe|1|TRUE
2019-01-22|22|0.02222|0.02443|-0.0972|0.02251|0.02205|706|winterSe|1|TRUE
2019-01-22|22|-0.0119|0.01545|0.17598|-0.00369|0|837|winterSe|1|TRUE
2019-01-22|22|-0.05447|0.00615|-0.01221|-0.09833|-0.15521|493|winterSe|1|TRUE
2019-01-22|22|-0.27547|-0.15607|-0.18559|-0.26441|0|683|winterSe|1|TRUE
2019-01-22|22|-0.28213|-0.18806|-0.2051|-0.37935|0|889|winterSe|1|TRUE
2019-01-22|22|-0.13366|-0.0241|-0.02341|-0.21131|-0.14767|842|winterSe|1|TRUE
2019-01-22|22|-0.14164|0.01833|-0.01789|0.20228|0.1183|1173|winterSe|1|TRUE
2019-01-22|22|-0.0083|0.01162|0.1749|-0.00327|0|837|winterSe|1|TRUE
2019-01-22|22|-0.33588|-0.20854|-0.24386|-0.35595|0|889|winterSe|1|TRUE
2019-01-22|22|-0.25238|-0.14756|-0.18347|-0.33934|0|889|winterSe|1|TRUE
2019-01-22|23|-0.23921|-0.15809|-0.1722|-0.32371|0|757|winterSe|1|TRUE
2019-01-22|23|-0.01105|0.01665|0.17588|-0.01105|0|834|winterSe|1|TRUE
2019-01-22|23|0.00336|-0.00226|0.08154|0.00044|0|427|winterSe|1|TRUE
2019-01-22|23|0.00868|0|0.08127|0.00286|0|422|winterSe|1|TRUE
2019-01-22|23|-0.10835|0.01217|-0.01395|0.10322|0.0922|827|winterSe|1|TRUE
2019-01-22|23|0.17801|0.21006|0.20419|0.16923|0|409|winterSe|1|TRUE
2019-01-22|23|-0.24747|-0.15619|-0.18826|-0.33489|0|866|winterSe|1|TRUE
2019-01-22|23|-0.00994|0.01613|0.1724|-0.01132|0|820|winterSe|1|TRUE
2019-01-22|23|-0.32847|-0.19236|-0.22418|-0.35374|0|866|winterSe|1|TRUE
2019-01-22|23|0.00454|-0.00156|0.0818|0|0|427|winterSe|1|TRUE
2019-01-22|23|0.02427|-0.00412|0.00056|0.0623|0.22477|1003|winterSe|1|TRUE
2019-01-22|23|-0.00345|0.01263|0.17629|-0.00345|0|834|winterSe|1|TRUE
2019-01-22|23|-0.008|0.01131|0.1739|-0.008|0|834|winterSe|1|TRUE
2019-01-22|23|-0.00451|0.00295|0.17046|-0.00239|0|834|winterSe|1|TRUE
2019-01-22|23|-0.21345|-0.1444|-0.16166|-0.35595|0|866|winterSe|1|TRUE
2019-01-22|23|-0.00391|0.01761|0.17899|-0.00391|0|834|winterSe|1|TRUE
2019-01-22|23|-0.01397|0.01641|0.17542|0|0|834|winterSe|1|TRUE
2019-01-22|23|0.17509|0.21408|0.21408|0.15296|0|404|winterSe|1|TRUE
2019-01-22|23|0.00501|-0.00412|0.07751|0|0|427|winterSe|1|TRUE
2019-01-22|23|0.0073|-0.00195|0.07979|0.00151|0|427|winterSe|1|TRUE
2019-01-22|23|-0.01041|0.02399|0.18066|-0.00394|0|834|winterSe|1|TRUE
2019-01-22|23|0.14157|-0.01579|0.01789|-0.20224|-0.11515|1882|winterSe|1|TRUE
2019-01-22|23|-0.00676|0.00832|0.17298|0|0|834|winterSe|1|TRUE
2019-01-22|23|0.18013|0.2093|0.20407|0.16626|0|409|winterSe|1|TRUE
2019-01-22|23|-0.00989|0.00794|0.17161|-0.00374|0|834|winterSe|1|TRUE
2019-01-22|23|0.06669|-0.00887|0.0106|0.24804|-0.01354|1085|winterSe|1|TRUE
2019-01-22|23|-0.00135|-0.01017|0.06952|-0.00427|0|425|winterSe|1|TRUE
2019-01-22|23|0.04002|0.04002|0.10632|0.03019|0|404|winterSe|1|TRUE
2019-01-22|23|-0.30157|-0.19413|-0.22145|-0.35451|0|866|winterSe|1|TRUE
2019-01-22|23|-0.27449|-0.17325|-0.18953|-0.37146|0|866|winterSe|1|TRUE
2019-01-22|23|-0.00344|0.01672|0.17864|-0.00344|0|834|winterSe|1|TRUE
2019-01-22|23|0.00272|-0.00315|0.08046|0|0|427|winterSe|1|TRUE
2019-01-22|23|0.12952|0.1778|0.16783|0.09486|0|409|winterSe|1|TRUE
2019-01-22|23|0.00572|-0.00181|0.08066|0|0|427|winterSe|1|TRUE
2019-01-22|23|0.00572|-0.00197|0.08041|0|0|427|winterSe|1|TRUE
2019-01-22|23|-0.01019|0.01773|0.17681|-0.01019|0|834|winterSe|1|TRUE
2019-01-22|23|-0.00288|0.0164|0.17531|-0.00383|0|820|winterSe|1|TRUE
2019-01-22|23|-0.01007|0.01634|0.17463|0.00379|0|829|winterSe|1|TRUE
2019-01-22|23|0.0054|-0.00397|0.07784|0.00147|0|427|winterSe|1|TRUE
2019-01-22|23|-0.20908|-0.13196|-0.15051|-0.35394|0|866|winterSe|1|TRUE
2019-01-22|23|0.00369|-0.00552|0.07616|0|0|427|winterSe|1|TRUE
2019-01-22|23|0.00029|0.00068|-0.00181|0.08122|0.01805|334|winterSe|1|TRUE
2019-01-22|23|-0.00671|0.01663|0.17777|0|0|834|winterSe|1|TRUE
2019-01-22|23|0.02497|0.02497|0.09741|0.01914|0|404|winterSe|1|TRUE
2019-01-22|23|0.03304|0.03304|0.10195|0.02402|0|404|winterSe|1|TRUE
2019-01-22|23|0.00587|0|0.08266|0.00121|0|422|winterSe|1|TRUE
2019-01-22|23|0.08866|-0.01173|0.01436|0.20455|-0.04063|1080|winterSe|1|TRUE
2019-01-22|23|-0.01809|-0.02528|0.04863|-0.01986|0|425|winterSe|1|TRUE
2019-01-22|23|-0.00203|-0.00355|-0.00337|0.00476|0.08174|306|winterSe|1|TRUE
2019-01-22|23|-0.0103|0.02013|0.17868|0|0|834|winterSe|1|TRUE
2019-01-22|23|0.00838|0|0.08172|0.00399|0|422|winterSe|1|TRUE
2019-01-22|23|0.02745|0.02745|0.09903|0.02163|0|404|winterSe|1|TRUE
2019-01-22|23|0.17689|0.21228|0.21228|0.15076|0|404|winterSe|1|TRUE
2019-01-22|23|-0.28009|-0.18627|-0.20885|-0.35875|0|866|winterSe|1|TRUE
2019-01-22|23|-0.01749|0.00294|-0.00453|0.07932|0.02794|297|winterSe|1|TRUE
2019-01-22|23|0.18017|0.20928|0.20408|0.16616|0|409|winterSe|1|TRUE
2019-01-22|23|0.14557|0.19066|0.18101|0.12818|0|409|winterSe|1|TRUE
2019-01-22|23|0.18696|-0.04727|0.02305|0.11636|0.01078|989|winterSe|1|TRUE
2019-01-22|23|-0.04345|-0.03556|-0.01554|0.01265|0.05579|383|winterSe|1|TRUE
2019-01-22|23|0.00292|-0.00277|0.08092|0|0|427|winterSe|1|TRUE
2019-01-22|23|0.05135|0.02458|-0.15837|0.04632|0.04281|1160|winterSe|1|TRUE
2019-01-22|23|-0.27368|-0.18086|-0.19702|-0.37036|0|866|winterSe|1|TRUE
2019-01-22|23|0.07838|0.10153|0.05749|0.06871|0|409|winterSe|1|TRUE
2019-01-22|23|0.17052|0.21331|0.21331|0.14852|0|404|winterSe|1|TRUE
2019-01-22|23|0.00721|0|0.08252|0.00429|0|422|winterSe|1|TRUE
2019-01-22|23|0.00546|-0.00362|0.078|0|0|427|winterSe|1|TRUE
2019-01-22|23|0.0028|-0.00537|0.07696|0|0|427|winterSe|1|TRUE
2019-01-22|23|0|0|0|-1|0|5500|winterSe|1|TRUE
2019-01-22|23|-0.31994|-0.1993|-0.23015|-0.35214|0|866|winterSe|1|TRUE
2019-01-22|23|0.14216|0.18252|0.1742|0.10474|0|409|winterSe|1|TRUE
2019-01-22|23|-0.27597|-0.1848|-0.20656|-0.35938|0|866|winterSe|1|TRUE
2019-01-22|23|0.17128|0.20942|0.20942|0.14169|0|404|winterSe|1|TRUE
2019-01-22|23|-0.2398|-0.13346|-0.15933|-0.34824|0|866|winterSe|1|TRUE
2019-01-22|23|0.03864|0.03864|0.10576|0.03032|0|404|winterSe|1|TRUE
2019-01-22|23|0.0042|-0.002|0.08166|0.00155|0|427|winterSe|1|TRUE
2019-01-22|23|-0.01886|0.01824|0.17458|-0.00753|0|834|winterSe|1|TRUE
2019-01-22|23|0.00715|0|0.0819|0.00139|0|422|winterSe|1|TRUE
2019-01-22|23|0.10635|0.13147|0.09922|0.09116|0|409|winterSe|1|TRUE
2019-01-22|23|0.00255|-0.00366|0.07977|0|0|427|winterSe|1|TRUE
2019-01-22|23|0.16808|0.21041|0.21041|0.14146|0|404|winterSe|1|TRUE
2019-01-22|23|-0.04264|0.0134|-0.0139|-0.04867|0.00191|445|winterSe|1|TRUE
2019-01-22|23|0.00593|0|0.08301|0.00292|0|422|winterSe|1|TRUE
2019-01-22|23|0.17604|0.21026|0.21026|0.14639|0|404|winterSe|1|TRUE
2019-01-22|23|0.02716|0.02716|0.0985|0.01981|0|404|winterSe|1|TRUE
2019-01-22|23|0.00258|-0.00505|0.0776|0|0|427|winterSe|1|TRUE
2019-01-22|23|0.00257|-0.00351|0.07999|0|0|427|winterSe|1|TRUE
2019-01-22|23|-0.24872|-0.14697|-0.17905|-0.33658|0|866|winterSe|1|TRUE
2019-01-22|23|-0.01788|0.01628|0.17395|-0.0038|0|834|winterSe|1|TRUE
2019-01-22|23|-0.31939|-0.17935|-0.21167|-0.352|0|866|winterSe|1|TRUE
2019-01-22|23|0.16397|0.19385|0.18679|0.13472|0|409|winterSe|1|TRUE
2019-01-22|23|0.00539|0|0.08316|0.00209|0|422|winterSe|1|TRUE
2019-01-22|23|0.00563|-0.00199|0.08113|0.00308|0|427|winterSe|1|TRUE
2019-01-22|23|0.16806|0.21251|0.21251|0.14541|0|404|winterSe|1|TRUE
2019-01-22|23|0.02221|0.02456|-0.0972|0.02251|0.02203|726|winterSe|1|TRUE
2019-01-22|23|-0.10928|0.01228|-0.01411|-0.01318|0.09408|755|winterSe|1|TRUE
2019-01-22|23|0.03329|0.03329|0.10272|0.02694|0|404|winterSe|1|TRUE
2019-01-22|24|0.0114|0|0.07957|0.00281|0|422|winterSe|1|TRUE
2019-01-22|24|-0.30006|-0.18608|-0.21485|-0.34878|0|857|winterSe|1|TRUE
2019-01-22|24|0.00412|0.00074|0.06675|0|0|336|winterSe|1|TRUE
2019-01-22|24|0.00851|0|0.08075|0|0|422|winterSe|1|TRUE
2019-01-22|24|-0.02049|-0.0262|0.0314|-0.02141|0|344|winterSe|1|TRUE
2019-01-22|24|0.00177|-0.00431|0.07966|0.00177|0|427|winterSe|1|TRUE
2019-01-22|24|-0.01031|0.01841|0.1777|0|0|834|winterSe|1|TRUE
2019-01-22|24|0.00557|-0.00194|0.07995|0.00564|0|418|winterSe|1|TRUE
2019-01-22|24|0.00028|0.00068|-0.00181|0.08122|0.01779|317|winterSe|1|TRUE
2019-01-22|24|-0.10841|0.01217|-0.01395|0.10322|0.09096|870|winterSe|1|TRUE
2019-01-22|24|-0.01745|0.00294|-0.00453|0.07932|0.02767|287|winterSe|1|TRUE
2019-01-22|24|-0.02533|-0.03237|0.0388|-0.02646|0|425|winterSe|1|TRUE
2019-01-22|24|0.00815|-0.00355|0.07644|0|0|427|winterSe|1|TRUE
2019-01-22|24|0.14169|-0.0158|0.01789|-0.20225|-0.11362|1830|winterSe|1|TRUE
2019-01-22|24|0.04793|0.04793|0.11163|0.03864|0|404|winterSe|1|TRUE
2019-01-22|24|0.01007|-0.00189|0.07814|0.0015|0|427|winterSe|1|TRUE
2019-01-22|24|0.00727|0|0.0831|0.00696|0|422|winterSe|1|TRUE
2019-01-22|24|0.17165|0.21399|0.21399|0.15047|0|404|winterSe|1|TRUE
2019-01-22|24|0.00386|-0.00141|0.05539|0.00386|0|290|winterSe|1|TRUE
2019-01-22|24|0.00598|-0.00164|0.08213|0.00598|0|427|winterSe|1|TRUE
2019-01-22|24|0.1855|0.21433|0.2092|0.17181|0|417|winterSe|1|TRUE
2019-01-22|24|0.05136|0.02459|-0.15836|0.04632|0.04276|1108|winterSe|1|TRUE
2019-01-22|24|0.03423|0.03423|0.10386|0.03012|0|404|winterSe|1|TRUE
2019-01-22|24|-0.2484|-0.14818|-0.1779|-0.33737|0|857|winterSe|1|TRUE
2019-01-22|24|-0.01042|0.02228|0.17968|-0.00397|0|834|winterSe|1|TRUE
2019-01-22|24|0.16946|0.21306|0.21306|0.14728|0|404|winterSe|1|TRUE
2019-01-22|24|0.00178|-0.00202|0.08318|0.00159|0|427|winterSe|1|TRUE
2019-01-22|24|0.00043|-0.00823|0.07401|0|0|427|winterSe|1|TRUE
2019-01-22|24|-0.21768|-0.13632|-0.1559|-0.35017|0|857|winterSe|1|TRUE
2019-01-22|24|0.00466|-0.00199|0.0821|0.00466|0|427|winterSe|1|TRUE
2019-01-22|24|-0.30381|-0.18007|-0.20921|-0.35002|0|857|winterSe|1|TRUE
2019-01-22|24|0.00689|0.00154|0.06585|0|0|336|winterSe|1|TRUE
2019-01-22|24|0.02427|-0.00412|0.00056|0.0623|0.21993|1007|winterSe|1|TRUE
2019-01-22|24|0.14597|0.18651|0.17813|0.10796|0|417|winterSe|1|TRUE
2019-01-22|24|-0.00016|-0.00269|0.0819|-0.00128|0|425|winterSe|1|TRUE
2019-01-22|24|-0.04346|-0.03555|-0.01554|0.01266|0.05584|384|winterSe|1|TRUE
2019-01-22|24|0.00349|0|0.06608|-0.00054|0|336|winterSe|1|TRUE
2019-01-22|24|-0.28701|-0.1825|-0.20874|-0.3505|0|857|winterSe|1|TRUE
2019-01-22|24|0.00498|-0.00282|0.08068|0.00498|0|427|winterSe|1|TRUE
2019-01-22|24|0.1354|0.18313|0.17328|0.10118|0|417|winterSe|1|TRUE
2019-01-22|24|0.08438|-0.01065|0.01219|0.24322|-0.01901|1140|winterSe|1|TRUE
2019-01-22|24|0.17845|0.21287|0.21287|0.15281|0|404|winterSe|1|TRUE
2019-01-22|24|0.18549|0.21436|0.20921|0.17196|0|417|winterSe|1|TRUE
2019-01-22|24|-0.22144|-0.14593|-0.1646|-0.35166|0|857|winterSe|1|TRUE
2019-01-22|24|-0.00836|0.01653|0.17721|0|0|834|winterSe|1|TRUE
2019-01-22|24|0.00548|-0.00191|0.07872|-0.00298|0|425|winterSe|1|TRUE
2019-01-22|24|0.00276|0|0.06682|0|0|336|winterSe|1|TRUE
2019-01-22|24|-0.01302|-0.02378|0.05072|-0.01407|0|425|winterSe|1|TRUE
2019-01-22|24|-0.0099|-0.01811|0.05936|-0.01055|0|425|winterSe|1|TRUE
2019-01-22|24|-0.01021|0.01642|0.17607|-0.00987|0|834|winterSe|1|TRUE
2019-01-22|24|0.00016|-0.00632|0.07715|0|0|427|winterSe|1|TRUE
2019-01-22|24|0.00185|-0.0043|0.07964|0.00185|0|427|winterSe|1|TRUE
2019-01-22|24|-0.01799|0.01795|0.1747|-0.00721|0|834|winterSe|1|TRUE
2019-01-22|24|0.15128|0.19564|0.1862|0.13335|0|417|winterSe|1|TRUE
2019-01-22|24|0.03355|0.03355|0.10178|0.02222|0|404|winterSe|1|TRUE
2019-01-22|24|-0.0123|0.01641|0.17593|0|0|834|winterSe|1|TRUE
2019-01-22|24|0.09554|0.12108|0.08299|0.08344|0|417|winterSe|1|TRUE
2019-01-22|24|-0.26649|-0.17272|-0.19086|-0.36193|0|857|winterSe|1|TRUE
2019-01-22|24|-0.26784|-0.17509|-0.19729|-0.35395|0|857|winterSe|1|TRUE
2019-01-22|24|0.00168|-0.00391|0.08031|0.00168|0|427|winterSe|1|TRUE
2019-01-22|24|0.17056|0.21126|0.21126|0.14462|0|404|winterSe|1|TRUE
2019-01-22|24|-0.00028|-0.00392|0.08052|-0.00039|0|425|winterSe|1|TRUE
2019-01-22|24|-0.01015|0.01632|0.17498|0.00206|0|829|winterSe|1|TRUE
2019-01-22|24|0.05168|0.05168|0.11319|0.03851|0|404|winterSe|1|TRUE
2019-01-22|24|-0.004|0.00158|0.16984|-0.00228|0|834|winterSe|1|TRUE
2019-01-22|24|0.00014|-0.00357|0.08144|0|0|427|winterSe|1|TRUE
2019-01-22|24|-0.24747|-0.15497|-0.1847|-0.3361|0|857|winterSe|1|TRUE
2019-01-22|24|0.00237|0|0.08477|0.00075|0|422|winterSe|1|TRUE
2019-01-22|24|0.00677|0|0.0643|0|0|336|winterSe|1|TRUE
2019-01-22|24|0|0|0|-1|0|5500|winterSe|1|TRUE
2019-01-22|24|0.00146|-0.00102|0.08457|0|0|427|winterSe|1|TRUE
2019-01-22|24|0.0885|-0.01173|0.01436|0.20455|-0.04092|1080|winterSe|1|TRUE
2019-01-22|24|0.17762|0.21068|0.21068|0.14814|0|404|winterSe|1|TRUE
2019-01-22|24|0.18312|0.215|0.20917|0.17468|0|417|winterSe|1|TRUE
2019-01-22|24|0.13474|0.18261|0.17269|0.10012|0|417|winterSe|1|TRUE
2019-01-22|24|0.01733|0.01733|0.0932|0.01487|0|404|winterSe|1|TRUE
2019-01-22|24|-0.00734|0.00955|0.17351|0|0|834|winterSe|1|TRUE
2019-01-22|24|0.00564|0|0.06444|-0.00113|0|336|winterSe|1|TRUE
2019-01-22|24|0.17662|0.21483|0.21483|0.1553|0|404|winterSe|1|TRUE
2019-01-22|24|-0.29793|-0.17132|-0.20084|-0.34884|0|857|winterSe|1|TRUE
2019-01-22|24|0.18687|-0.04727|0.02305|0.11635|0.00989|1025|winterSe|1|TRUE
2019-01-22|24|0.00853|-0.00191|0.07875|0|0|427|winterSe|1|TRUE
2019-01-22|24|-0.01192|0.0168|0.17628|0|0|834|winterSe|1|TRUE
2019-01-22|24|-0.10934|0.01229|-0.01411|-0.01318|0.0928|803|winterSe|1|TRUE
2019-01-22|24|0.00782|-0.00402|0.07591|0|0|427|winterSe|1|TRUE
2019-01-22|24|0.00568|-0.00207|0.08157|0.00568|0|427|winterSe|1|TRUE
2019-01-22|24|0.00013|-0.00597|0.07772|0|0|427|winterSe|1|TRUE
2019-01-22|24|-0.00155|-0.00436|0.07972|-0.0022|0|425|winterSe|1|TRUE
2019-01-22|24|-0.00463|0.01662|0.1782|-0.00394|0|834|winterSe|1|TRUE
2019-01-22|24|1e-04|-0.00394|0.08088|0|0|427|winterSe|1|TRUE
2019-01-22|24|0.01171|0.01171|0.08945|0.00888|0|404|winterSe|1|TRUE
2019-01-22|24|0.02222|0.02456|-0.09719|0.02252|0.02202|768|winterSe|1|TRUE
2019-01-22|24|-0.01629|0.01627|0.17443|-0.00386|0|834|winterSe|1|TRUE
2019-01-22|24|-0.04262|0.01341|-0.0139|-0.04867|0.0035|464|winterSe|1|TRUE
2019-01-22|24|0.00355|0|0.08454|0.00299|0|422|winterSe|1|TRUE
2019-01-22|24|0.00511|-0.007|0.07331|0.00141|0|427|winterSe|1|TRUE
2019-01-22|24|0.17245|0.20977|0.20977|0.14305|0|404|winterSe|1|TRUE
2019-01-22|24|-0.01819|-0.02398|0.0512|-0.0189|0|425|winterSe|1|TRUE
2019-01-22|24|0.16865|0.19834|0.19129|0.13922|0|417|winterSe|1|TRUE
2019-01-22|24|0.01049|0|0.08085|0.00597|0|422|winterSe|1|TRUE
2019-01-22|24|0.00348|-0.00849|0.07168|0|0|427|winterSe|1|TRUE
2019-01-22|24|-0.24128|-0.13754|-0.16273|-0.34579|0|857|winterSe|1|TRUE
2019-01-22|24|0.06664|-0.00887|0.0106|0.24804|-0.01419|1100|winterSe|1|TRUE
2019-01-22|24|0.11712|0.14381|0.11465|0.10076|0|417|winterSe|1|TRUE
2019-01-22|24|-0.26706|-0.16724|-0.18548|-0.36271|0|857|winterSe|1|TRUE
2019-01-22|24|0.02139|0.02139|0.09482|0.01435|0|404|winterSe|1|TRUE
2018-11-28|1|0.01245|0.02013|0.13655|0.01245|0|608|winterSe|2|TRUE
2018-11-28|1|0.00391|0.00391|-0.15376|0.00082|0|783|winterSe|2|TRUE
2018-11-28|1|-0.01299|-0.01299|-0.19016|0|0|890|winterSe|2|TRUE
2018-11-28|1|0.02089|-0.01722|-0.19732|0.00355|0|986|winterSe|2|TRUE
2018-11-28|1|-0.35215|-0.1967|-0.23635|-0.38114|0|901|winterSe|2|TRUE
2018-11-28|1|0.00238|0|0.12529|-0.00483|0|633|winterSe|2|TRUE
2018-11-28|1|0.21013|-0.03591|0.03399|0.11915|0|942|winterSe|2|TRUE
2018-11-28|1|0.16005|0.19311|0.1848|0.14031|0|403|winterSe|2|TRUE
2018-11-28|1|-0.2234|-0.09365|-0.12361|0.16678|0|667|winterSe|2|TRUE
2018-11-28|1|0.00059|0.00472|-0.10697|0|0|558|winterSe|2|TRUE
2018-11-28|1|-0.32747|-0.14676|-0.19104|0|0|720|winterSe|2|TRUE
2018-11-28|1|0.19076|-0.0627|0.00272|0.10746|0|942|winterSe|2|TRUE
2018-11-28|1|-0.03232|-0.03232|0.07553|-0.02763|0|589|winterSe|2|TRUE
2018-11-28|1|-0.00193|0.00292|0.12184|0|0|592|winterSe|2|TRUE
2018-11-28|1|0.01408|0.00561|0.09763|0|0|492|winterSe|2|TRUE
2018-11-28|1|0.01459|-0.01859|-0.20335|0.01072|0|986|winterSe|2|TRUE
2018-11-28|1|0.05803|0.05803|0.16034|0.05063|0|608|winterSe|2|TRUE
2018-11-28|1|0|0|0|-1|0|5500|winterSe|2|TRUE
2018-11-28|1|0.04488|0.04488|0.15244|0.04075|0|608|winterSe|2|TRUE
2018-11-28|1|-0.14454|-0.02136|-0.01989|-0.05444|0.00814|466|winterSe|2|TRUE
